ID,day,organism,em_Preferred_name,em_desc,Marinobacter_LFC,Marinobacter_pvalue,Marinobacter_padj,Alteromonas_LFC,Alteromonas_pvalue,Alteromonas_padj,Pseudohoeflea_LFC,Pseudohoeflea_pvalue,Pseudohoeflea_padj,Thalassospira_1_LFC,Thalassospira_1_pvalue,Thalassospira_1_padj,Thalassospira_2_LFC,Thalassospira_2_pvalue,Thalassospira_2_padj
1_127_MED4_genome,5,MED4,,Alternative locus ID,0.342496402,0.118317992,0.513773,0.31934277,0.06122983,0.20588016,0.030376447,0.819460692,0.89243824,0.334484591,0.108160758,0.233457097,0.073271076,0.799461214,0.907662525
1_1270_MED4_genome,5,MED4,,,-0.168499757,0.646332143,0.820698057,-0.7458544,0.01817842,0.10721975,-0.394764652,0.103004036,0.534361361,-0.063051814,0.824092625,0.892794297,-0.422876594,0.241523635,0.726824113
1_1271_MED4_genome,5,MED4,,AAA domain,-0.006107855,0.976917318,0.989289942,0.2507419,0.16765645,0.34893611,-0.049599666,0.737975486,0.846358752,0.531922749,0.01138229,0.088970739,0.0437638,0.803235533,0.909796851
1_1272_MED4_genome,5,MED4,,Alternative locus ID,0.010005752,0.961019395,0.981977797,-0.1059203,0.33013354,0.52257179,-0.182715011,0.114119948,0.535342072,-0.143619935,0.211641176,0.354766752,0.00449793,0.963616265,0.988839127
1_1273_MED4_genome,5,MED4,,Alternative locus ID,0.154997806,0.499636782,0.729365305,0.52616183,0.03424548,0.15088431,0.485916377,0.073023329,0.534361361,0.34564989,0.025185307,0.117018345,0.353814872,0.146215217,0.726824113
1_1274_MED4_genome,5,MED4,,Alternative locus ID,0.306121932,0.218857657,0.547675811,0.10408429,0.28573344,0.47980239,0.331873935,0.335960903,0.631488156,-0.065224664,0.524458033,0.657626554,0.142387522,0.331061504,0.734986815
1_1275_MED4_genome,5,MED4,,Alternative locus ID,1.278143764,0.499658897,0.729365305,0.96143524,0.08035767,0.23858899,0.203792808,0.747132988,0.84952633,2.479769743,0.176488169,0.317698806,0.663989355,0.328271232,0.734986815
1_1276_MED4_genome,5,MED4,,Alternative locus ID,-0.161341419,0.24841658,0.561670543,-0.0847975,0.33010081,0.52257179,-0.192472581,0.323633382,0.628203611,-0.390037534,0.009921052,0.088452934,-0.073549612,0.58327077,0.83525307
1_1277_MED4_genome,5,MED4,,None,0.386232874,0.348196802,0.61876601,0.30949781,0.39615727,0.5800443,0.381213916,0.100787121,0.534361361,1.267633745,0.000636678,0.072309435,0.30010463,0.42529872,0.763402862
1_1278_MED4_genome,5,MED4,,Alternative locus ID,0.360447447,0.434350965,0.685610685,-0.1216612,0.29126642,0.48443533,0.429966307,0.414276193,0.670616516,0.046608413,0.780113808,0.858303909,-0.047902251,0.646172667,0.856518285
1_1279_MED4_genome,5,MED4,,None,0.325682154,0.349378807,0.620292688,-0.0429221,0.84851335,0.91464773,0.343575905,0.333147763,0.629459261,-0.109356476,0.443674316,0.578613959,0.078304938,0.69066699,0.865450392
1_128_MED4_genome,5,MED4,cysK2,Belongs to the cysteine synthase cystathionine beta- synthase family,-0.115312031,0.462923213,0.701321365,-0.1146364,0.3580579,0.54608276,-0.107283068,0.44294945,0.684302585,-0.070491122,0.532017382,0.664071079,-0.028674476,0.802687814,0.909712856
1_1280_MED4_genome,5,MED4,,Alternative locus ID,-0.201811314,0.114636122,0.513773,-0.1185263,0.09795513,0.26468709,-0.138197769,0.379751714,0.650424463,-0.305046512,0.029661322,0.121922002,-0.17801983,0.372289856,0.751872851
1_1281_MED4_genome,5,MED4,,Alternative locus ID,0.128607491,0.383398256,0.649477998,-0.2212975,0.04669907,0.18050084,-0.057298486,0.581145836,0.763598599,-0.013436874,0.886448937,0.933590136,0.144643155,0.316264152,0.729829078
1_1282_MED4_genome,5,MED4,,Alternative locus ID,1.487217579,0.012616488,0.513773,0.33972727,0.24310024,0.43360776,0.713988279,0.383760116,0.653548921,0.892402443,0.024805219,0.117018345,0.736617416,0.056683683,0.726824113
1_1283_MED4_genome,5,MED4,,None,1.352789209,0.028847123,0.513773,0.08090242,0.68252025,0.80684394,0.220298791,0.705131197,0.831526722,1.012155721,0.05331074,0.159268944,1.020235815,0.010808933,0.726824113
1_1284_MED4_genome,5,MED4,,Alternative locus ID,-0.191442239,0.207308897,0.543345847,0.19190082,0.25778783,0.44990983,-0.079811352,0.545641164,0.738366694,0.062309661,0.6785344,0.781044627,-0.266844183,0.434315003,0.769667085
1_1285_MED4_genome,5,MED4,,Alternative locus ID,-0.314587984,0.118792851,0.513773,0.26014689,0.04851452,0.18449478,-0.429877438,0.038641421,0.534361361,-0.509741749,0.019861309,0.106714607,-0.595619423,0.047690584,0.726824113
1_1286_MED4_genome,5,MED4,,Alternative locus ID,0.628222217,0.324423832,0.601248003,0.29426379,0.01311917,0.08825617,0.652182859,0.294630327,0.620739995,0.340270936,0.080805185,0.19696044,0.393918325,0.110685835,0.726824113
1_1287_MED4_genome,5,MED4,,None,-0.230036558,0.835185049,0.924188064,-0.1655728,0.7864128,0.87481951,1.607436595,0.200046193,0.572965227,0.881545761,0.270424478,0.412046981,1.089287564,0.111983793,0.726824113
1_1288_MED4_genome,5,MED4,,,1.138500731,0.283377437,0.576491998,-0.2218239,0.66382126,0.79131628,1.658645034,0.037093519,0.534361361,0.70335713,0.19279272,0.33305289,0.905142994,0.176840936,0.726824113
1_1289_MED4_genome,5,MED4,,Alternative locus ID,0.575155249,0.538099429,0.748266048,0.2840443,0.58977806,0.73521327,0.48604937,0.641241893,0.795239301,0.407450098,0.59603984,0.721028043,0.633127598,0.466701763,0.782519888
1_129_MED4_genome,5,MED4,,Belongs to the UPF0367 family,0.116798361,0.695212599,0.846880611,0.18037804,0.20463493,0.39349719,-0.091789115,0.493869103,0.705955261,0.151312486,0.368210555,0.504710419,0.185490372,0.444539421,0.774898747
1_1290_MED4_genome,5,MED4,,None,-0.063771699,0.770517752,0.885795693,0.07612224,0.58377539,0.73158412,0.428270766,0.11569976,0.536097533,0.132660378,0.59234018,0.717004087,0.431139717,0.062792367,0.726824113
1_1291_MED4_genome,5,MED4,,Alternative locus ID,0.187735394,0.251754092,0.56393419,0.18068777,0.18311327,0.36988495,0.568713926,0.022289429,0.534361361,0.508425792,0.132516506,0.259230354,0.585147007,0.018964795,0.726824113
1_1292_MED4_genome,5,MED4,ychF,ATPase that binds to both the 70S ribosome and the 50S ribosomal subunit in a nucleotide-independent manner,-0.20522802,0.261693807,0.56393419,-0.1983641,0.02872016,0.13758459,-0.017506098,0.851649789,0.910461992,-0.30633138,0.045827688,0.146889844,-0.299114705,0.26724125,0.726824113
1_1293_MED4_genome,5,MED4,acrA,Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family,-0.270656337,0.05838842,0.513773,-0.0646003,0.4251124,0.60716798,-0.067806315,0.504681281,0.709211954,-0.181051441,0.130779119,0.256878003,-0.12647002,0.203583353,0.726824113
1_1294_MED4_genome,5,MED4,polA,"In addition to polymerase activity, this DNA polymerase exhibits 5'-3' exonuclease activity",0.025434248,0.878551907,0.941270615,0.10184092,0.39927799,0.58282207,0.230456112,0.126406706,0.536097533,0.291447521,0.052836425,0.158376753,0.17985905,0.237038987,0.726824113
1_1295_MED4_genome,5,MED4,cysS,Belongs to the class-I aminoacyl-tRNA synthetase family,0.201610661,0.214165282,0.546053873,0.07176684,0.57104824,0.72312701,0.211291243,0.208304799,0.57825653,0.249056859,0.115217353,0.241365905,0.183041807,0.195737466,0.726824113
1_1296_MED4_genome,5,MED4,dxr,Catalyzes the NADP-dependent rearrangement and reduction of 1-deoxy-D-xylulose-5-phosphate (DXP) to 2-C-methyl-D-erythritol 4-phosphate (MEP),-0.356055598,0.061286786,0.513773,-0.0635308,0.53069812,0.6987624,-0.118510333,0.514933536,0.718886136,-0.21273601,0.075826663,0.189544453,-0.188057695,0.429895109,0.766785983
1_1297_MED4_genome,5,MED4,,Alternative locus ID,-0.265188122,0.314860016,0.59067001,0.39000865,0.13775886,0.31240692,0.528635281,0.039688489,0.534361361,-0.051858522,0.740393903,0.828361495,-0.312197098,0.16305604,0.726824113
1_1298_MED4_genome,5,MED4,,Alternative locus ID,-0.171485234,0.221170676,0.547675811,0.13272319,0.12784452,0.2999249,0.041587054,0.691540836,0.822903357,0.311897011,0.00426351,0.078019332,0.047221232,0.723975534,0.876895966
1_1299_MED4_genome,5,MED4,pntB,The transhydrogenation between NADH and NADP is coupled to respiration and ATP hydrolysis and functions as a proton pump across the membrane,-0.293433749,0.121051347,0.513773,0.33877965,0.00120655,0.04007752,-0.283126938,0.29483353,0.620739995,-0.099669995,0.42857684,0.565450625,-0.252020635,0.305156792,0.729703177
1_13_MED4_genome,5,MED4,,RNA-binding region RNP-1 (RNA recognition motif),-0.416437484,0.193407439,0.539510648,-0.2490942,0.08642655,0.2474298,-0.382348309,0.109406479,0.534361361,-0.800530712,0.006209085,0.079517678,-0.495758614,0.277817811,0.729703177
1_130_MED4_genome,5,MED4,,ATP-binding component,-0.191995466,0.339988104,0.612648854,0.0105786,0.89710266,0.94325901,-0.21569443,0.149606652,0.536097533,-0.061659603,0.6121014,0.731452917,-0.049240642,0.710045971,0.873100553
1_1300_MED4_genome,5,MED4,pntA-2,Alternative locus ID,0.020201137,0.883050294,0.942410897,0.34848534,0.01118994,0.08235969,-0.014558702,0.902539437,0.941247698,0.02928503,0.747828304,0.835219868,-0.027983047,0.816695577,0.917469125
1_1301_MED4_genome,5,MED4,pntA,NAD(P) transhydrogenase alpha subunit,-0.27650317,0.112728568,0.513773,0.17367384,0.05672714,0.19994671,-0.157072524,0.401844223,0.665653684,-0.131606394,0.250237998,0.392093959,-0.233012069,0.353259654,0.742463671
1_1302_MED4_genome,5,MED4,,Alternative locus ID,-0.088197104,0.641847887,0.817632488,0.15416692,0.08859666,0.25102388,-0.110488934,0.587189067,0.76734027,-0.214293163,0.084978762,0.202787828,0.073320469,0.672675746,0.864495727
1_1303_MED4_genome,5,MED4,,Alternative locus ID,0.406065507,0.123437338,0.513773,-0.0862781,0.39590076,0.5800443,0.162883024,0.309647965,0.624169717,0.491383226,0.054120692,0.15994746,0.278145299,0.314683594,0.729829078
1_1304_MED4_genome,5,MED4,trxB,Belongs to the class-II pyridine nucleotide-disulfide oxidoreductase family,-0.022090386,0.858683335,0.937233345,0.05325746,0.61914727,0.75805093,-0.061566324,0.584600397,0.766182478,0.136553202,0.161806664,0.298875579,-0.004154676,0.971097417,0.989643575
1_1305_MED4_genome,5,MED4,infA,"One of the essential components for the initiation of protein synthesis. Stabilizes the binding of IF-2 and IF-3 on the 30S subunit to which N-formylmethionyl-tRNA(fMet) subsequently binds. Helps modulate mRNA selection, yielding the 30S pre- initiation complex (PIC). Upon addition of the 50S ribosomal subunit IF-1, IF-2 and IF-3 are released leaving the mature 70S translation initation complex",-0.116729919,0.486724157,0.722216231,0.27337493,0.01206132,0.0845613,-0.073695883,0.663064682,0.810673964,-0.026386326,0.828507602,0.89473726,0.047143681,0.740402156,0.882875569
1_1306_MED4_genome,5,MED4,,Alternative locus ID,0.387220517,0.136971195,0.513773,0.33169707,0.00543444,0.06069514,0.259978347,0.457786132,0.687469694,0.2227004,0.117935044,0.244130625,0.007504296,0.945392261,0.984007548
1_1307_MED4_genome,5,MED4,ycf39,for quinone binding in photosystem II,-0.061615093,0.75192169,0.873972192,-0.1213953,0.16112865,0.34315757,-0.266765531,0.144789394,0.536097533,-0.097243652,0.319070366,0.45809729,-0.060778385,0.672624396,0.864495727
1_1308_MED4_genome,5,MED4,,PetM family of cytochrome b6f complex subunit 7,0.422436669,0.154613683,0.530706562,-0.2605077,0.09901596,0.26662794,-0.08417223,0.54113505,0.735165434,0.566450784,0.001956048,0.073330267,0.465926727,0.045438575,0.726824113
1_1309_MED4_genome,5,MED4,,Alpha beta hydrolase,0.69288244,0.063411764,0.513773,-0.2511849,0.12386975,0.29644067,-0.012794895,0.96398453,0.974126398,0.657390623,0.00581742,0.078019332,0.318024911,0.265678984,0.726824113
1_131_MED4_genome,5,MED4,,Polysaccharide lyase,-0.054989736,0.736928881,0.867897328,-0.3500857,0.06881717,0.21923346,-0.194146378,0.180705502,0.560801023,0.017584978,0.865286749,0.917844199,0.087059042,0.505866144,0.795381124
1_1310_MED4_genome,5,MED4,ilvN,Acetolactate synthase small,0.298959065,0.272912176,0.568877366,0.10524344,0.19439651,0.38261855,-0.14354841,0.219007732,0.583257561,0.462187065,0.010969474,0.088452934,0.264943966,0.25571761,0.726824113
1_1311_MED4_genome,5,MED4,,PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides,-0.31950235,0.440468739,0.688412642,-0.2491823,0.22478385,0.41720751,0.357040162,0.239198121,0.590115995,0.256463067,0.491836914,0.625707757,-0.142587094,0.487310084,0.790467055
1_1312_MED4_genome,5,MED4,ycf4,Seems to be required for the assembly of the photosystem I complex,0.04320769,0.764510536,0.881551615,0.01909466,0.76911023,0.86300277,0.067317314,0.589098438,0.768267549,0.229028993,0.04670186,0.148288053,0.175705239,0.214964215,0.726824113
1_1313_MED4_genome,5,MED4,psbD,"Photosystem II (PSII) is a light-driven water plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation. The D1 D2 (PsbA PsbA) reaction center heterodimer binds P680, the primary electron donor of PSII as well as several subsequent electron acceptors. D2 is needed for assembly of a stable PSII complex",-0.558297028,0.055599533,0.513773,-0.0367312,0.57408718,0.72601808,-0.546912551,0.117672544,0.536097533,-0.60209683,0.018376673,0.103610909,-0.745815282,0.135503812,0.726824113
1_1314_MED4_genome,5,MED4,psbC,"One of the components of the core complex of photosystem II (PSII). It binds chlorophyll and helps catalyze the primary light-induced photochemical processes of PSII. PSII is a light- driven water plastoquinone oxidoreductase, using light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation",-0.522579842,0.073372312,0.513773,-0.0251042,0.68723499,0.80893285,-0.534266582,0.097227651,0.534361361,-0.708419263,0.011032008,0.088452934,-0.795833651,0.129057394,0.726824113
1_1315_MED4_genome,5,MED4,maf,Maf-like protein,0.285438434,0.185083315,0.539510648,0.35912106,0.00955841,0.07846288,0.210258023,0.088982938,0.534361361,0.282576461,0.119356898,0.246118709,0.287152178,0.04084841,0.726824113
1_1316_MED4_genome,5,MED4,cobQ,"Catalyzes amidations at positions B, D, E, and G on adenosylcobyrinic A,C-diamide. NH(2) groups are provided by glutamine, and one molecule of ATP is hydrogenolyzed for each amidation",-0.108958257,0.589408662,0.782483786,-0.2813803,0.0713815,0.22332875,-0.061424991,0.673551044,0.813167476,-0.024127162,0.878998784,0.927650187,-0.047720645,0.728342751,0.87720779
1_1317_MED4_genome,5,MED4,,Alternative locus ID,-0.307238257,0.223590522,0.547675811,0.28180922,0.05298232,0.19382717,-0.247501375,0.36202073,0.646962049,-0.026357364,0.83566368,0.897824345,-0.0692297,0.558947387,0.821862846
1_1318_MED4_genome,5,MED4,,Alternative locus ID,0.432844782,0.221512378,0.547675811,-0.2581434,0.08253396,0.24095402,0.048562844,0.828859494,0.896531018,0.214417713,0.424654235,0.562593645,0.064847066,0.794185938,0.904725856
1_1319_MED4_genome,5,MED4,,Alternative locus ID,0.249458566,0.384807209,0.65014481,-0.0087096,0.94857327,0.97340238,0.05932473,0.557775095,0.745942634,0.036817561,0.892878773,0.937696013,-0.11056823,0.29410388,0.729703177
1_132_MED4_genome,5,MED4,,Alternative locus ID,-0.256631553,0.531476004,0.745761924,-0.8661414,0.00172639,0.04346798,-0.172304931,0.716748055,0.836907026,-0.63852166,0.0015441,0.073330267,-0.281265851,0.144116825,0.726824113
1_1320_MED4_genome,5,MED4,,,0.458889247,0.108234197,0.513773,0.43229278,0.00406614,0.05350043,0.383830867,0.106111224,0.534361361,0.493524501,0.008036199,0.083484911,0.253547012,0.300214312,0.729703177
1_1321_MED4_genome,5,MED4,,None,-0.478392962,0.041928375,0.513773,0.06794436,0.59798658,0.73873455,-0.300134432,0.237337323,0.590115995,0.272403538,0.035313022,0.133799437,-0.258884876,0.079780995,0.726824113
1_1322_MED4_genome,5,MED4,afuA,iron ABC transporter,-0.225905683,0.091298509,0.513773,0.87093596,1.30E-05,0.02487944,-0.057902278,0.581832839,0.763978731,0.100207224,0.287595598,0.42960431,-0.010561519,0.919441442,0.968132359
1_1323_MED4_genome,5,MED4,glyQ,"Glycyl-tRNA synthetase, alpha subunit",-0.147400455,0.264478472,0.56393419,0.18826866,0.02406642,0.12495023,-0.047962298,0.753266458,0.852193679,0.124161631,0.160874785,0.297726842,-0.001924475,0.985396379,0.992630543
1_1324_MED4_genome,5,MED4,,Alternative locus ID,-0.066174773,0.693129349,0.845758835,0.03927908,0.67981893,0.80414542,-0.07949389,0.477065027,0.694040442,0.327089932,0.089042078,0.207836977,0.158845964,0.559285012,0.821862846
1_1325_MED4_genome,5,MED4,,Alternative locus ID,0.080907361,0.643581473,0.818754973,0.18071262,0.03805599,0.15927135,-0.052752929,0.653208731,0.804883883,0.189372486,0.184727836,0.324668045,0.144150615,0.45734818,0.778348643
1_1326_MED4_genome,5,MED4,,Alternative locus ID,0.744156339,0.260527132,0.56393419,0.19142497,0.42898932,0.61043592,0.180988803,0.775672207,0.865814242,0.721632036,0.003805082,0.077090762,0.439056396,0.180553032,0.726824113
1_1327_MED4_genome,5,MED4,,Alternative locus ID,-0.362883706,0.255183818,0.56393419,-0.3850065,0.01086105,0.08118318,-0.026003975,0.931348001,0.954316985,-0.156579868,0.377948094,0.513827522,-0.181019432,0.390996864,0.75303371
1_1328_MED4_genome,5,MED4,,Alternative locus ID,0.273579256,0.094155831,0.513773,-0.1274245,0.15325676,0.33328513,0.107381627,0.633073125,0.789078464,0.062948638,0.522182268,0.65534319,0.232435733,0.247843463,0.726824113
1_1329_MED4_genome,5,MED4,,Alternative locus ID,0.366168092,0.105894219,0.513773,0.18547215,0.01996501,0.11280233,0.252917144,0.181275493,0.560801023,0.380221021,0.068330952,0.178491938,0.266351338,0.366385138,0.746308051
1_133_MED4_genome,5,MED4,rpaA,Alternative locus ID,-0.213182305,0.224066547,0.547675811,-0.0013192,0.98484744,0.99259808,-0.285956426,0.227974798,0.590115995,-0.218192192,0.04286829,0.142072642,-0.063163333,0.642148826,0.855727817
1_1330_MED4_genome,5,MED4,isiB,Low-potential electron donor to a number of redox enzymes,-0.053617937,0.816125028,0.913104437,0.06944024,0.563437,0.71727136,-0.11756544,0.496278824,0.705955261,-0.223332316,0.10514685,0.228750962,0.054644823,0.824921819,0.922122347
1_1331_MED4_genome,5,MED4,,Alternative locus ID,0.371373777,0.296508665,0.578267153,0.0316476,0.75033712,0.84788094,0.413222082,0.295638078,0.620739995,0.279844179,0.036225747,0.134443446,0.113819294,0.433611424,0.769667085
1_1332_MED4_genome,5,MED4,,Alternative locus ID,0.152431485,0.531502667,0.745761924,0.15059905,0.29229669,0.48572833,0.460187678,0.07213099,0.534361361,0.353893871,0.005017738,0.078019332,0.182010016,0.360378567,0.744272026
